ID_Pedido,Data,Loja,Produto,Preco_Unitario,Qtd,Cliente,forma_de_venda,Regiao,Faturamento,Região
44265,2023-12-13,São Paulo,Notebook Dell,3500.0,1,Cliente_27981,Presencial,Sudeste,3500.0,Sudeste
40298,2023-12-13,São Paulo,Smartphone Samsung,2200.0,2,Cliente_11849,Presencial,Sudeste,4400.0,Sudeste
6264,2023-12-13,São Paulo,iPhone 14,5500.0,1,Cliente_12465,Presencial,Sudeste,5500.0,Sudeste
77325,2023-12-13,São Paulo,iPhone 14,5500.0,1,Cliente_24230,Presencial,Sudeste,5500.0,Sudeste
30039,2023-12-13,São Paulo,Notebook Dell,3500.0,2,Cliente_17708,Presencial,Sudeste,7000.0,Sudeste
41722,2023-12-13,São Paulo,iPhone 14,5500.0,3,Cliente_18395,Presencial,Sudeste,16500.0,Sudeste
19977,2023-12-14,São Paulo,Cabo HDMI,40.0,1,Cliente_20012,Presencial,Sudeste,40.0,Sudeste
63097,2023-12-14,São Paulo,Cabo HDMI,40.0,1,Cliente_4848,Presencial,Sudeste,40.0,Sudeste
5430,2023-12-14,São Paulo,Cabo HDMI,40.0,2,Cliente_15431,Presencial,Sudeste,80.0,Sudeste
94129,2023-12-14,São Paulo,Cabo HDMI,40.0,2,Cliente_8022,Presencial,Sudeste,80.0,Sudeste
67433,2023-12-14,São Paulo,Mouse Gamer,120.0,1,Cliente_25543,Presencial,Sudeste,120.0,Sudeste
90842,2023-12-14,São Paulo,Mouse Gamer,120.0,1,Cliente_14638,Presencial,Sudeste,120.0,Sudeste
72667,2023-12-14,São Paulo,Mouse Gamer,120.0,2,Cliente_18449,Presencial,Sudeste,240.0,Sudeste
25933,2023-12-14,São Paulo,Teclado Mecânico,250.0,1,Cliente_18962,Presencial,Sudeste,250.0,Sudeste
53589,2023-12-14,São Paulo,Teclado Mecânico,250.0,1,Cliente_9538,Presencial,Sudeste,250.0,Sudeste
1012,2023-12-14,São Paulo,"Monitor 27""",1200.0,1,Cliente_24644,Presencial,Sudeste,1200.0,Sudeste
85838,2023-12-14,São Paulo,Teclado Mecânico,250.0,5,Cliente_14709,Presencial,Sudeste,1250.0,Sudeste
78650,2023-12-14,São Paulo,Notebook HP,3200.0,1,Cliente_1661,Presencial,Sudeste,3200.0,Sudeste
57169,2023-12-14,São Paulo,Notebook HP,3200.0,1,Cliente_20853,Presencial,Sudeste,3200.0,Sudeste
75767,2023-12-14,São Paulo,Notebook Dell,3500.0,1,Cliente_29872,Presencial,Sudeste,3500.0,Sudeste
76037,2023-12-14,São Paulo,Notebook Dell,3500.0,1,Cliente_13511,Presencial,Sudeste,3500.0,Sudeste
96589,2023-12-14,São Paulo,iPhone 14,5500.0,1,Cliente_9259,Presencial,Sudeste,5500.0,Sudeste
48495,2023-12-14,São Paulo,Notebook HP,3200.0,2,Cliente_732,Presencial,Sudeste,6400.0,Sudeste
13232,2023-12-14,São Paulo,Notebook Dell,3500.0,2,Cliente_27011,Presencial,Sudeste,7000.0,Sudeste
19187,2023-12-14,São Paulo,Notebook Dell,3500.0,2,Cliente_28394,Presencial,Sudeste,7000.0,Sudeste
80622,2023-12-14,São Paulo,iPhone 14,5500.0,5,Cliente_22624,Presencial,Sudeste,27500.0,Sudeste
55795,2023-12-15,São Paulo,Cabo HDMI,40.0,1,Cliente_26067,Presencial,Sudeste,40.0,Sudeste
98308,2023-12-15,São Paulo,Cabo HDMI,40.0,1,Cliente_25369,Presencial,Sudeste,40.0,Sudeste
4203,2023-12-15,São Paulo,Cabo HDMI,40.0,1,Cliente_278,Presencial,Sudeste,40.0,Sudeste
66367,2023-12-15,São Paulo,Cabo HDMI,40.0,2,Cliente_23117,Presencial,Sudeste,80.0,Sudeste
60016,2023-12-15,São Paulo,Mouse Gamer,120.0,1,Cliente_331,Presencial,Sudeste,120.0,Sudeste
89796,2023-12-15,São Paulo,Teclado Mecânico,250.0,1,Cliente_1792,Presencial,Sudeste,250.0,Sudeste
25722,2023-12-15,São Paulo,"Monitor 27""",1200.0,1,Cliente_9720,Presencial,Sudeste,1200.0,Sudeste
5153,2023-12-15,São Paulo,"Monitor 27""",1200.0,1,Cliente_8237,Presencial,Sudeste,1200.0,Sudeste
12414,2023-12-15,São Paulo,Smartphone Samsung,2200.0,1,Cliente_1925,Presencial,Sudeste,2200.0,Sudeste
85671,2023-12-15,São Paulo,Notebook HP,3200.0,1,Cliente_11212,Presencial,Sudeste,3200.0,Sudeste
10443,2023-12-15,São Paulo,Notebook HP,3200.0,1,Cliente_6153,Presencial,Sudeste,3200.0,Sudeste
81194,2023-12-15,São Paulo,Smartphone Samsung,2200.0,2,Cliente_26802,Presencial,Sudeste,4400.0,Sudeste
761,2023-12-15,São Paulo,iPhone 14,5500.0,1,Cliente_17682,Presencial,Sudeste,5500.0,Sudeste
72661,2023-12-15,São Paulo,Notebook Dell,3500.0,2,Cliente_811,Presencial,Sudeste,7000.0,Sudeste
9038,2023-12-15,São Paulo,Notebook Dell,3500.0,2,Cliente_12658,Presencial,Sudeste,7000.0,Sudeste
36952,2023-12-15,São Paulo,Notebook Dell,3500.0,5,Cliente_800,Presencial,Sudeste,17500.0,Sudeste
267,2023-12-15,São Paulo,iPhone 14,5500.0,10,Cliente_13893,Presencial,Sudeste,55000.0,Sudeste
31559,2023-12-16,São Paulo,Cabo HDMI,40.0,1,Cliente_24344,Presencial,Sudeste,40.0,Sudeste
16430,2023-12-16,São Paulo,Cabo HDMI,40.0,1,Cliente_9047,Presencial,Sudeste,40.0,Sudeste
68024,2023-12-16,São Paulo,Mouse Gamer,120.0,1,Cliente_7927,Presencial,Sudeste,120.0,Sudeste
20563,2023-12-16,São Paulo,Mouse Gamer,120.0,1,Cliente_7127,Presencial,Sudeste,120.0,Sudeste
29573,2023-12-16,São Paulo,Teclado Mecânico,250.0,1,Cliente_13272,Presencial,Sudeste,250.0,Sudeste
17269,2023-12-16,São Paulo,Teclado Mecânico,250.0,1,Cliente_6975,Presencial,Sudeste,250.0,Sudeste
57019,2023-12-16,São Paulo,Teclado Mecânico,250.0,1,Cliente_29425,Presencial,Sudeste,250.0,Sudeste
10461,2023-12-16,São Paulo,Teclado Mecânico,250.0,1,Cliente_29372,Presencial,Sudeste,250.0,Sudeste
91598,2023-12-16,São Paulo,"Monitor 27""",1200.0,1,Cliente_7215,Presencial,Sudeste,1200.0,Sudeste
38214,2023-12-16,São Paulo,"Monitor 27""",1200.0,1,Cliente_22051,Presencial,Sudeste,1200.0,Sudeste
87916,2023-12-16,São Paulo,Smartphone Samsung,2200.0,1,Cliente_26364,Presencial,Sudeste,2200.0,Sudeste
80379,2023-12-16,São Paulo,Smartphone Samsung,2200.0,1,Cliente_20635,Presencial,Sudeste,2200.0,Sudeste
93373,2023-12-16,São Paulo,Smartphone Samsung,2200.0,1,Cliente_18255,Presencial,Sudeste,2200.0,Sudeste
3561,2023-12-16,São Paulo,Notebook HP,3200.0,1,Cliente_26349,Presencial,Sudeste,3200.0,Sudeste
7332,2023-12-16,São Paulo,Notebook Dell,3500.0,1,Cliente_28020,Presencial,Sudeste,3500.0,Sudeste
51948,2023-12-16,São Paulo,Notebook Dell,3500.0,1,Cliente_16149,Presencial,Sudeste,3500.0,Sudeste
73903,2023-12-16,São Paulo,"Monitor 27""",1200.0,3,Cliente_2425,Presencial,Sudeste,3600.0,Sudeste
81499,2023-12-16,São Paulo,Smartphone Samsung,2200.0,2,Cliente_4755,Presencial,Sudeste,4400.0,Sudeste
97833,2023-12-16,São Paulo,Notebook HP,3200.0,2,Cliente_20037,Presencial,Sudeste,6400.0,Sudeste
5807,2023-12-16,São Paulo,Notebook Dell,3500.0,2,Cliente_26777,Presencial,Sudeste,7000.0,Sudeste
18554,2023-12-17,São Paulo,Cabo HDMI,40.0,1,Cliente_18123,Presencial,Sudeste,40.0,Sudeste
33725,2023-12-17,São Paulo,Cabo HDMI,40.0,1,Cliente_24144,Presencial,Sudeste,40.0,Sudeste
52599,2023-12-17,São Paulo,Mouse Gamer,120.0,1,Cliente_10741,Presencial,Sudeste,120.0,Sudeste
62681,2023-12-17,São Paulo,Mouse Gamer,120.0,1,Cliente_9627,Presencial,Sudeste,120.0,Sudeste
88689,2023-12-17,São Paulo,Mouse Gamer,120.0,1,Cliente_28611,Presencial,Sudeste,120.0,Sudeste
65849,2023-12-17,São Paulo,Mouse Gamer,120.0,5,Cliente_20078,Presencial,Sudeste,600.0,Sudeste
52801,2023-12-17,São Paulo,Teclado Mecânico,250.0,3,Cliente_19380,Presencial,Sudeste,750.0,Sudeste
88991,2023-12-17,São Paulo,"Monitor 27""",1200.0,1,Cliente_28587,Presencial,Sudeste,1200.0,Sudeste
95900,2023-12-17,São Paulo,"Monitor 27""",1200.0,1,Cliente_14372,Presencial,Sudeste,1200.0,Sudeste
62797,2023-12-17,São Paulo,Smartphone Samsung,2200.0,1,Cliente_11665,Presencial,Sudeste,2200.0,Sudeste
59885,2023-12-17,São Paulo,Smartphone Samsung,2200.0,1,Cliente_24196,Presencial,Sudeste,2200.0,Sudeste
89021,2023-12-17,São Paulo,Notebook HP,3200.0,1,Cliente_22331,Presencial,Sudeste,3200.0,Sudeste
84377,2023-12-17,São Paulo,Notebook HP,3200.0,1,Cliente_17063,Presencial,Sudeste,3200.0,Sudeste
38343,2023-12-17,São Paulo,Notebook HP,3200.0,1,Cliente_10167,Presencial,Sudeste,3200.0,Sudeste
74740,2023-12-17,São Paulo,Notebook HP,3200.0,1,Cliente_2630,Presencial,Sudeste,3200.0,Sudeste
54121,2023-12-17,São Paulo,Notebook Dell,3500.0,1,Cliente_7194,Presencial,Sudeste,3500.0,Sudeste
16371,2023-12-17,São Paulo,Notebook Dell,3500.0,1,Cliente_20108,Presencial,Sudeste,3500.0,Sudeste
15757,2023-12-17,São Paulo,iPhone 14,5500.0,1,Cliente_25305,Presencial,Sudeste,5500.0,Sudeste
91443,2023-12-17,São Paulo,iPhone 14,5500.0,1,Cliente_27525,Presencial,Sudeste,5500.0,Sudeste
84811,2023-12-17,São Paulo,iPhone 14,5500.0,3,Cliente_18948,Presencial,Sudeste,16500.0,Sudeste
23136,2023-12-18,São Paulo,Mouse Gamer,120.0,1,Cliente_13815,Presencial,Sudeste,120.0,Sudeste
38123,2023-12-18,São Paulo,Mouse Gamer,120.0,1,Cliente_4783,Presencial,Sudeste,120.0,Sudeste
79180,2023-12-18,São Paulo,Mouse Gamer,120.0,1,Cliente_5910,Presencial,Sudeste,120.0,Sudeste
70611,2023-12-18,São Paulo,Teclado Mecânico,250.0,1,Cliente_18312,Presencial,Sudeste,250.0,Sudeste
41930,2023-12-18,São Paulo,Teclado Mecânico,250.0,1,Cliente_22349,Presencial,Sudeste,250.0,Sudeste
81654,2023-12-18,São Paulo,Teclado Mecânico,250.0,1,Cliente_2163,Presencial,Sudeste,250.0,Sudeste
74605,2023-12-18,São Paulo,Teclado Mecânico,250.0,1,Cliente_13782,Presencial,Sudeste,250.0,Sudeste
27771,2023-12-18,São Paulo,Teclado Mecânico,250.0,1,Cliente_949,Presencial,Sudeste,250.0,Sudeste
56492,2023-12-18,São Paulo,Teclado Mecânico,250.0,1,Cliente_3914,Presencial,Sudeste,250.0,Sudeste
6771,2023-12-18,São Paulo,"Monitor 27""",1200.0,1,Cliente_18803,Presencial,Sudeste,1200.0,Sudeste
54145,2023-12-18,São Paulo,"Monitor 27""",1200.0,1,Cliente_24739,Presencial,Sudeste,1200.0,Sudeste
25663,2023-12-18,São Paulo,"Monitor 27""",1200.0,1,Cliente_3797,Presencial,Sudeste,1200.0,Sudeste
38652,2023-12-18,São Paulo,"Monitor 27""",1200.0,1,Cliente_9992,Presencial,Sudeste,1200.0,Sudeste
60451,2023-12-18,São Paulo,"Monitor 27""",1200.0,1,Cliente_5702,Presencial,Sudeste,1200.0,Sudeste
5321,2023-12-18,São Paulo,Smartphone Samsung,2200.0,1,Cliente_9052,Presencial,Sudeste,2200.0,Sudeste
23752,2023-12-18,São Paulo,Smartphone Samsung,2200.0,1,Cliente_17125,Presencial,Sudeste,2200.0,Sudeste
62423,2023-12-18,São Paulo,Smartphone Samsung,2200.0,1,Cliente_8867,Presencial,Sudeste,2200.0,Sudeste
49801,2023-12-18,São Paulo,Notebook HP,3200.0,1,Cliente_23263,Presencial,Sudeste,3200.0,Sudeste
85166,2023-12-18,São Paulo,Notebook Dell,3500.0,1,Cliente_13449,Presencial,Sudeste,3500.0,Sudeste
75755,2023-12-18,São Paulo,Smartphone Samsung,2200.0,2,Cliente_18507,Presencial,Sudeste,4400.0,Sudeste
13351,2023-12-18,São Paulo,"Monitor 27""",1200.0,5,Cliente_27624,Presencial,Sudeste,6000.0,Sudeste
50567,2023-12-18,São Paulo,Notebook Dell,3500.0,2,Cliente_14383,Presencial,Sudeste,7000.0,Sudeste
99272,2023-12-18,São Paulo,Smartphone Samsung,2200.0,5,Cliente_16463,Presencial,Sudeste,11000.0,Sudeste
15954,2023-12-18,São Paulo,Notebook Dell,3500.0,5,Cliente_20456,Presencial,Sudeste,17500.0,Sudeste
85324,2023-12-19,São Paulo,Cabo HDMI,40.0,1,Cliente_5043,Presencial,Sudeste,40.0,Sudeste
14396,2023-12-19,São Paulo,Mouse Gamer,120.0,1,Cliente_7645,Presencial,Sudeste,120.0,Sudeste
79981,2023-12-19,São Paulo,Mouse Gamer,120.0,1,Cliente_27054,Presencial,Sudeste,120.0,Sudeste
79718,2023-12-19,São Paulo,Mouse Gamer,120.0,1,Cliente_22850,Presencial,Sudeste,120.0,Sudeste
54776,2023-12-19,São Paulo,Mouse Gamer,120.0,1,Cliente_16100,Presencial,Sudeste,120.0,Sudeste
10775,2023-12-19,São Paulo,Teclado Mecânico,250.0,1,Cliente_2483,Presencial,Sudeste,250.0,Sudeste
61755,2023-12-19,São Paulo,"Monitor 27""",1200.0,1,Cliente_4671,Presencial,Sudeste,1200.0,Sudeste
33484,2023-12-19,São Paulo,"Monitor 27""",1200.0,1,Cliente_16192,Presencial,Sudeste,1200.0,Sudeste
11877,2023-12-19,São Paulo,Smartphone Samsung,2200.0,1,Cliente_20731,Presencial,Sudeste,2200.0,Sudeste
70467,2023-12-19,São Paulo,Notebook HP,3200.0,1,Cliente_10411,Presencial,Sudeste,3200.0,Sudeste
58490,2023-12-19,São Paulo,Notebook HP,3200.0,1,Cliente_27492,Presencial,Sudeste,3200.0,Sudeste
40010,2023-12-19,São Paulo,Notebook Dell,3500.0,1,Cliente_10002,Presencial,Sudeste,3500.0,Sudeste
48633,2023-12-19,São Paulo,Notebook Dell,3500.0,1,Cliente_16169,Presencial,Sudeste,3500.0,Sudeste
26390,2023-12-19,São Paulo,Notebook Dell,3500.0,1,Cliente_18152,Presencial,Sudeste,3500.0,Sudeste
92193,2023-12-19,São Paulo,Notebook Dell,3500.0,1,Cliente_4756,Presencial,Sudeste,3500.0,Sudeste
78510,2023-12-19,São Paulo,Notebook Dell,3500.0,1,Cliente_1626,Presencial,Sudeste,3500.0,Sudeste
77620,2023-12-19,São Paulo,iPhone 14,5500.0,1,Cliente_3064,Presencial,Sudeste,5500.0,Sudeste
63511,2023-12-19,São Paulo,Notebook Dell,3500.0,2,Cliente_25731,Presencial,Sudeste,7000.0,Sudeste
8518,2023-12-19,São Paulo,iPhone 14,5500.0,2,Cliente_4385,Presencial,Sudeste,11000.0,Sudeste
80946,2023-12-19,São Paulo,iPhone 14,5500.0,2,Cliente_13472,Presencial,Sudeste,11000.0,Sudeste
88333,2023-12-20,São Paulo,Cabo HDMI,40.0,1,Cliente_24391,Presencial,Sudeste,40.0,Sudeste
58912,2023-12-20,São Paulo,Cabo HDMI,40.0,1,Cliente_15468,Presencial,Sudeste,40.0,Sudeste
59928,2023-12-20,São Paulo,Cabo HDMI,40.0,1,Cliente_2375,Presencial,Sudeste,40.0,Sudeste
77871,2023-12-20,São Paulo,Cabo HDMI,40.0,3,Cliente_23427,Presencial,Sudeste,120.0,Sudeste
27743,2023-12-20,São Paulo,Mouse Gamer,120.0,1,Cliente_18613,Presencial,Sudeste,120.0,Sudeste
25168,2023-12-20,São Paulo,Teclado Mecânico,250.0,1,Cliente_28059,Presencial,Sudeste,250.0,Sudeste
57966,2023-12-20,São Paulo,"Monitor 27""",1200.0,1,Cliente_14939,Presencial,Sudeste,1200.0,Sudeste
14654,2023-12-20,São Paulo,"Monitor 27""",1200.0,1,Cliente_10403,Presencial,Sudeste,1200.0,Sudeste
77661,2023-12-20,São Paulo,Notebook HP,3200.0,1,Cliente_13373,Presencial,Sudeste,3200.0,Sudeste
71422,2023-12-20,São Paulo,Notebook HP,3200.0,1,Cliente_27185,Presencial,Sudeste,3200.0,Sudeste
86363,2023-12-20,São Paulo,Notebook HP,3200.0,1,Cliente_1785,Presencial,Sudeste,3200.0,Sudeste
68963,2023-12-20,São Paulo,Notebook HP,3200.0,1,Cliente_1266,Presencial,Sudeste,3200.0,Sudeste
84800,2023-12-20,São Paulo,Notebook HP,3200.0,1,Cliente_19851,Presencial,Sudeste,3200.0,Sudeste
5667,2023-12-20,São Paulo,Notebook Dell,3500.0,1,Cliente_2226,Presencial,Sudeste,3500.0,Sudeste
68492,2023-12-20,São Paulo,Notebook Dell,3500.0,1,Cliente_19779,Presencial,Sudeste,3500.0,Sudeste
1854,2023-12-20,São Paulo,Notebook Dell,3500.0,1,Cliente_25365,Presencial,Sudeste,3500.0,Sudeste
63729,2023-12-20,São Paulo,Notebook Dell,3500.0,1,Cliente_4039,Presencial,Sudeste,3500.0,Sudeste
10720,2023-12-20,São Paulo,iPhone 14,5500.0,1,Cliente_26175,Presencial,Sudeste,5500.0,Sudeste
91034,2023-12-20,São Paulo,iPhone 14,5500.0,1,Cliente_2162,Presencial,Sudeste,5500.0,Sudeste
29553,2023-12-20,São Paulo,iPhone 14,5500.0,1,Cliente_20615,Presencial,Sudeste,5500.0,Sudeste
97514,2023-12-20,São Paulo,iPhone 14,5500.0,1,Cliente_16671,Presencial,Sudeste,5500.0,Sudeste
76462,2023-12-20,São Paulo,iPhone 14,5500.0,1,Cliente_25738,Presencial,Sudeste,5500.0,Sudeste
81446,2023-12-20,São Paulo,Notebook HP,3200.0,2,Cliente_14211,Presencial,Sudeste,6400.0,Sudeste
52269,2023-12-20,São Paulo,Notebook Dell,3500.0,2,Cliente_9698,Presencial,Sudeste,7000.0,Sudeste
39524,2023-12-20,São Paulo,Notebook Dell,3500.0,3,Cliente_22937,Presencial,Sudeste,10500.0,Sudeste
41252,2023-12-20,São Paulo,Notebook Dell,3500.0,3,Cliente_28837,Presencial,Sudeste,10500.0,Sudeste
71651,2023-12-20,São Paulo,iPhone 14,5500.0,2,Cliente_10364,Presencial,Sudeste,11000.0,Sudeste
41957,2023-12-20,São Paulo,Notebook HP,3200.0,10,Cliente_6600,Presencial,Sudeste,32000.0,Sudeste
30501,2023-12-21,São Paulo,Cabo HDMI,40.0,1,Cliente_19330,Presencial,Sudeste,40.0,Sudeste
9962,2023-12-21,São Paulo,Mouse Gamer,120.0,1,Cliente_22609,Presencial,Sudeste,120.0,Sudeste
77152,2023-12-21,São Paulo,Mouse Gamer,120.0,1,Cliente_7959,Presencial,Sudeste,120.0,Sudeste
98114,2023-12-21,São Paulo,Teclado Mecânico,250.0,1,Cliente_15778,Presencial,Sudeste,250.0,Sudeste
35705,2023-12-21,São Paulo,Teclado Mecânico,250.0,2,Cliente_14797,Presencial,Sudeste,500.0,Sudeste
41433,2023-12-21,São Paulo,Mouse Gamer,120.0,5,Cliente_28558,Presencial,Sudeste,600.0,Sudeste
54362,2023-12-21,São Paulo,Teclado Mecânico,250.0,3,Cliente_19411,Presencial,Sudeste,750.0,Sudeste
11327,2023-12-21,São Paulo,"Monitor 27""",1200.0,1,Cliente_23483,Presencial,Sudeste,1200.0,Sudeste
81087,2023-12-21,São Paulo,"Monitor 27""",1200.0,2,Cliente_5258,Presencial,Sudeste,2400.0,Sudeste
98166,2023-12-21,São Paulo,Notebook HP,3200.0,1,Cliente_9315,Presencial,Sudeste,3200.0,Sudeste
75597,2023-12-21,São Paulo,Notebook HP,3200.0,1,Cliente_27081,Presencial,Sudeste,3200.0,Sudeste
3148,2023-12-21,São Paulo,Notebook Dell,3500.0,1,Cliente_5547,Presencial,Sudeste,3500.0,Sudeste
97850,2023-12-21,São Paulo,Notebook Dell,3500.0,1,Cliente_12401,Presencial,Sudeste,3500.0,Sudeste
24388,2023-12-21,São Paulo,"Monitor 27""",1200.0,3,Cliente_23513,Presencial,Sudeste,3600.0,Sudeste
80144,2023-12-21,São Paulo,iPhone 14,5500.0,1,Cliente_23352,Presencial,Sudeste,5500.0,Sudeste
50512,2023-12-21,São Paulo,iPhone 14,5500.0,1,Cliente_2428,Presencial,Sudeste,5500.0,Sudeste
41704,2023-12-21,São Paulo,iPhone 14,5500.0,1,Cliente_4789,Presencial,Sudeste,5500.0,Sudeste
7595,2023-12-21,São Paulo,iPhone 14,5500.0,1,Cliente_14324,Presencial,Sudeste,5500.0,Sudeste
85214,2023-12-22,São Paulo,Cabo HDMI,40.0,1,Cliente_29170,Presencial,Sudeste,40.0,Sudeste
57936,2023-12-22,São Paulo,Mouse Gamer,120.0,1,Cliente_14205,Presencial,Sudeste,120.0,Sudeste
31689,2023-12-22,São Paulo,Mouse Gamer,120.0,1,Cliente_5882,Presencial,Sudeste,120.0,Sudeste
27748,2023-12-22,São Paulo,Mouse Gamer,120.0,2,Cliente_6290,Presencial,Sudeste,240.0,Sudeste
66855,2023-12-22,São Paulo,"Monitor 27""",1200.0,1,Cliente_21801,Presencial,Sudeste,1200.0,Sudeste
66016,2023-12-22,São Paulo,Smartphone Samsung,2200.0,1,Cliente_18546,Presencial,Sudeste,2200.0,Sudeste
46831,2023-12-22,São Paulo,Smartphone Samsung,2200.0,1,Cliente_9475,Presencial,Sudeste,2200.0,Sudeste
44659,2023-12-22,São Paulo,Smartphone Samsung,2200.0,1,Cliente_20796,Presencial,Sudeste,2200.0,Sudeste
3070,2023-12-22,São Paulo,Notebook HP,3200.0,1,Cliente_18246,Presencial,Sudeste,3200.0,Sudeste
29728,2023-12-22,São Paulo,Notebook HP,3200.0,1,Cliente_8871,Presencial,Sudeste,3200.0,Sudeste
76388,2023-12-22,São Paulo,Notebook HP,3200.0,1,Cliente_25922,Presencial,Sudeste,3200.0,Sudeste
28383,2023-12-22,São Paulo,Notebook Dell,3500.0,1,Cliente_14244,Presencial,Sudeste,3500.0,Sudeste
77023,2023-12-22,São Paulo,Notebook Dell,3500.0,1,Cliente_8841,Presencial,Sudeste,3500.0,Sudeste
53013,2023-12-22,São Paulo,iPhone 14,5500.0,1,Cliente_22748,Presencial,Sudeste,5500.0,Sudeste
2156,2023-12-22,São Paulo,iPhone 14,5500.0,1,Cliente_27402,Presencial,Sudeste,5500.0,Sudeste
78952,2023-12-22,São Paulo,iPhone 14,5500.0,1,Cliente_2464,Presencial,Sudeste,5500.0,Sudeste
46361,2023-12-22,São Paulo,iPhone 14,5500.0,1,Cliente_23243,Presencial,Sudeste,5500.0,Sudeste
90529,2023-12-22,São Paulo,iPhone 14,5500.0,1,Cliente_8349,Presencial,Sudeste,5500.0,Sudeste
18723,2023-12-22,São Paulo,Smartphone Samsung,2200.0,5,Cliente_17463,Presencial,Sudeste,11000.0,Sudeste
36335,2023-12-22,São Paulo,iPhone 14,5500.0,5,Cliente_8271,Presencial,Sudeste,27500.0,Sudeste
30938,2023-12-23,São Paulo,Cabo HDMI,40.0,1,Cliente_2318,Presencial,Sudeste,40.0,Sudeste
10482,2023-12-23,São Paulo,Cabo HDMI,40.0,1,Cliente_3804,Presencial,Sudeste,40.0,Sudeste
13291,2023-12-23,São Paulo,Mouse Gamer,120.0,1,Cliente_2643,Presencial,Sudeste,120.0,Sudeste
29245,2023-12-23,São Paulo,Mouse Gamer,120.0,1,Cliente_376,Presencial,Sudeste,120.0,Sudeste
99934,2023-12-23,São Paulo,"Monitor 27""",1200.0,1,Cliente_12459,Presencial,Sudeste,1200.0,Sudeste
5990,2023-12-23,São Paulo,Smartphone Samsung,2200.0,1,Cliente_16185,Presencial,Sudeste,2200.0,Sudeste
60440,2023-12-23,São Paulo,"Monitor 27""",1200.0,2,Cliente_5529,Presencial,Sudeste,2400.0,Sudeste
32072,2023-12-23,São Paulo,Notebook HP,3200.0,1,Cliente_29449,Presencial,Sudeste,3200.0,Sudeste
30281,2023-12-23,São Paulo,Notebook HP,3200.0,1,Cliente_18738,Presencial,Sudeste,3200.0,Sudeste
73209,2023-12-23,São Paulo,Notebook HP,3200.0,1,Cliente_7080,Presencial,Sudeste,3200.0,Sudeste
47537,2023-12-23,São Paulo,Notebook Dell,3500.0,1,Cliente_9135,Presencial,Sudeste,3500.0,Sudeste
73070,2023-12-23,São Paulo,Notebook Dell,3500.0,1,Cliente_10556,Presencial,Sudeste,3500.0,Sudeste
26278,2023-12-23,São Paulo,Smartphone Samsung,2200.0,2,Cliente_6266,Presencial,Sudeste,4400.0,Sudeste
90223,2023-12-23,São Paulo,iPhone 14,5500.0,1,Cliente_9018,Presencial,Sudeste,5500.0,Sudeste
6412,2023-12-23,São Paulo,iPhone 14,5500.0,1,Cliente_26718,Presencial,Sudeste,5500.0,Sudeste
31160,2023-12-23,São Paulo,Notebook HP,3200.0,2,Cliente_7637,Presencial,Sudeste,6400.0,Sudeste
77834,2023-12-23,São Paulo,Notebook HP,3200.0,2,Cliente_29236,Presencial,Sudeste,6400.0,Sudeste
54795,2023-12-23,São Paulo,"Monitor 27""",1200.0,10,Cliente_12596,Presencial,Sudeste,12000.0,Sudeste
708,2023-12-24,São Paulo,Cabo HDMI,40.0,1,Cliente_4472,Presencial,Sudeste,40.0,Sudeste
70698,2023-12-24,São Paulo,Cabo HDMI,40.0,2,Cliente_20863,Presencial,Sudeste,80.0,Sudeste
73030,2023-12-24,São Paulo,Cabo HDMI,40.0,2,Cliente_15773,Presencial,Sudeste,80.0,Sudeste
99527,2023-12-24,São Paulo,Mouse Gamer,120.0,1,Cliente_9593,Presencial,Sudeste,120.0,Sudeste
6668,2023-12-24,São Paulo,Mouse Gamer,120.0,1,Cliente_21397,Presencial,Sudeste,120.0,Sudeste
60235,2023-12-24,São Paulo,Mouse Gamer,120.0,1,Cliente_2452,Presencial,Sudeste,120.0,Sudeste
69419,2023-12-24,São Paulo,"Monitor 27""",1200.0,1,Cliente_7872,Presencial,Sudeste,1200.0,Sudeste
62018,2023-12-24,São Paulo,"Monitor 27""",1200.0,1,Cliente_21917,Presencial,Sudeste,1200.0,Sudeste
38016,2023-12-24,São Paulo,"Monitor 27""",1200.0,1,Cliente_7815,Presencial,Sudeste,1200.0,Sudeste
34532,2023-12-24,São Paulo,Smartphone Samsung,2200.0,1,Cliente_19958,Presencial,Sudeste,2200.0,Sudeste
56508,2023-12-24,São Paulo,Smartphone Samsung,2200.0,1,Cliente_3475,Presencial,Sudeste,2200.0,Sudeste
96443,2023-12-24,São Paulo,Notebook Dell,3500.0,1,Cliente_29698,Presencial,Sudeste,3500.0,Sudeste
40412,2023-12-24,São Paulo,Notebook Dell,3500.0,1,Cliente_20991,Presencial,Sudeste,3500.0,Sudeste
28107,2023-12-24,São Paulo,Notebook Dell,3500.0,1,Cliente_18518,Presencial,Sudeste,3500.0,Sudeste
28372,2023-12-24,São Paulo,iPhone 14,5500.0,1,Cliente_16721,Presencial,Sudeste,5500.0,Sudeste
92619,2023-12-24,São Paulo,Notebook HP,3200.0,2,Cliente_9514,Presencial,Sudeste,6400.0,Sudeste
71797,2023-12-24,São Paulo,Notebook Dell,3500.0,3,Cliente_4170,Presencial,Sudeste,10500.0,Sudeste
93154,2023-12-24,São Paulo,Notebook HP,3200.0,5,Cliente_9791,Presencial,Sudeste,16000.0,Sudeste
